date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:08	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:07%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=92C95AF9B147EA7A9626FDB82BE1CAE2	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexf520.html	(from http://vceit.com/wp/informatics/16s-b04a-answer/)
20:18:08	4604/4604	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:08%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-b04a-answer%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login87a6.html	(from http://vceit.com/wp/informatics/16s-b04a-answer/)
20:18:09	19493/19493	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:08%20GMT	http://vceit.com/wp/informatics/16s-c01/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c01/index.html	(from http://vceit.com/wp/informatics/16s-b04a-answer/)
20:18:09	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:08%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=F54AE6D331140B9D996665108D885221	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexc0f6.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-b04a%2F)
20:18:09	2309/2309	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:09%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17b%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed4d25.json	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:10	43161/43161	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:13:56%20GMT	http://vceit.com/wp/wp-content/uploads/16s-b04a-answer.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16s-b04a-answer.png	(from http://vceit.com/wp/informatics/16s-b04a-answer/)
20:18:10	873/873	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16i-a17b/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a17b/feed/index.html	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:09%20GMT	http://vceit.com/wp/?p=1604	C:/My%20Web%20Sites/vceit/vceit.com/wp/index6041.html	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:10	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:10%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17b%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed486a	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:11	19521/19521	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:11:12%20GMT	http://vceit.com/wp/wp-content/uploads/16i-a17b.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16i-a17b.png	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:11	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:11%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=DD8052AE70644FEEBB15A139EA776CAD	C:/My%20Web%20Sites/vceit/vceit.com/wp/index3bb6.html	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:11	4597/4597	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:11%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17b%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login4c7d.html	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:12	19418/19418	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:11%20GMT	http://vceit.com/wp/informatics/16i-a17a/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a17a/index.html	(from http://vceit.com/wp/informatics/16i-a17b/)
20:18:12	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:12%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=B4C580CEF8F00A8805E86D4C4B9264FF	C:/My%20Web%20Sites/vceit/vceit.com/wp/index6814.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17c%2F)
20:18:12	2303/2303	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:12%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedcd0a.json	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:13	871/871	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16s-c01/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c01/feed/index.html	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:13	2587/2587	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:12%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedad21	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:12%20GMT	http://vceit.com/wp/?p=1631	C:/My%20Web%20Sites/vceit/vceit.com/wp/index57d5.html	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:14	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:13%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=8A5AECBB5EFD7543FEE29BB332C2D7D2	C:/My%20Web%20Sites/vceit/vceit.com/wp/index7f02.html	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:15	19581/19581	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:14%20GMT	http://vceit.com/wp/informatics/16s-c01a-answer/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c01a-answer/index.html	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:15	4596/4596	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:14%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login470d.html	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:16	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:15%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=BE07D958083F4A596B4BBAAAD4B2B5C7	C:/My%20Web%20Sites/vceit/vceit.com/wp/index118c.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-b04a-answer%2F)
20:18:16	2309/2309	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:15%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17a%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed002a.json	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:16	873/873	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16i-a17a/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a17a/feed/index.html	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:16%20GMT	http://vceit.com/wp/?p=1603	C:/My%20Web%20Sites/vceit/vceit.com/wp/index630b.html	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:17	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:16%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17a%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embeddaa5	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:18	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:17%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=D561131F87603584B4792CBD20D4CBA6	C:/My%20Web%20Sites/vceit/vceit.com/wp/index2250.html	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:18	4597/4597	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:17%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17a%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-logind616.html	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:19	19407/19407	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:18%20GMT	http://vceit.com/wp/informatics/16i-a16/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a16/index.html	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:19	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:18%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=05655419165095A465344E26DB417CB9	C:/My%20Web%20Sites/vceit/vceit.com/wp/index313b.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17b%2F)
20:18:20	30702/30702	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:11:10%20GMT	http://vceit.com/wp/wp-content/uploads/16i-a17a.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16i-a17a.png	(from http://vceit.com/wp/informatics/16i-a17a/)
20:18:22	169545/169545	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:14:02%20GMT	http://vceit.com/wp/wp-content/uploads/16s-c01.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16s-c01.png	(from http://vceit.com/wp/informatics/16s-c01/)
20:18:23	2351/2351	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:22%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01a-answer%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed26f1.json	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:23	887/887	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16s-c01a-answer/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c01a-answer/feed/index.html	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:23%20GMT	http://vceit.com/wp/?p=1633	C:/My%20Web%20Sites/vceit/vceit.com/wp/index208d.html	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:24	2635/2635	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:23%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01a-answer%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed9c19	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:25	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:24%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=8AF003D87DB1E726F6658A9C88028427	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexbc91.html	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:25	4604/4604	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:24%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01a-answer%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login08f5.html	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:26	19428/19428	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:25%20GMT	http://vceit.com/wp/informatics/16s-c03/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c03/index.html	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:26	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:25%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=01E42599DA8154904F35FB6DBDDFEF2B	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexa4d0.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01%2F)
20:18:26	2303/2303	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:25%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a16%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed118d.json	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:26	871/871	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16i-a16/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a16/feed/index.html	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:26%20GMT	http://vceit.com/wp/?p=1602	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexc573.html	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:27	2587/2587	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:26%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a16%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed1874	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:28	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:27%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=FEAC1E7AB91262ACD0AE1D2E4F31D7BA	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexcbc5.html	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:28	4596/4596	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:28%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a16%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-logine571.html	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:29	19417/19417	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:28%20GMT	http://vceit.com/wp/informatics/16i-a13b/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a13b/index.html	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:29	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:28%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=4ADE3EBF853E5361093272C904DA537E	C:/My%20Web%20Sites/vceit/vceit.com/wp/index1392.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a17a%2F)
20:18:32	54110/54110	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:11:07%20GMT	http://vceit.com/wp/wp-content/uploads/16i-a16.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16i-a16.png	(from http://vceit.com/wp/informatics/16i-a16/)
20:18:33	168026/168026	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:14:18%20GMT	http://vceit.com/wp/wp-content/uploads/16s-c01a-answer.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16s-c01a-answer.png	(from http://vceit.com/wp/informatics/16s-c01a-answer/)
20:18:34	2303/2303	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:34%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed0d18.json	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:34%20GMT	http://vceit.com/wp/?p=1634	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexc777.html	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:34	871/871	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16s-c03/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c03/feed/index.html	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:35	2587/2587	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:34%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed44fd	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:36	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:35%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=A5DF7B80039FDD5DEEB4C099C9393A10	C:/My%20Web%20Sites/vceit/vceit.com/wp/index2a03.html	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:36	4596/4596	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:35%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login8015.html	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:37	19526/19526	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:36%20GMT	http://vceit.com/wp/informatics/16s-c03a-answer/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c03a-answer/index.html	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:37	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:36%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=1559A12898DC5F82571118315CA4CA5B	C:/My%20Web%20Sites/vceit/vceit.com/wp/index2f07.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c01a-answer%2F)
20:18:37	2309/2309	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:36%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a13b%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedfc72.json	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:38	873/873	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16i-a13b/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a13b/feed/index.html	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:37%20GMT	http://vceit.com/wp/?p=1601	C:/My%20Web%20Sites/vceit/vceit.com/wp/index0bc9.html	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:38	2593/2593	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:37%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a13b%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedef22	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:39	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:38%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=270E807FA5182D54D0C2F0E9E1D13218	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexfe2c.html	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:39	4597/4597	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:39%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a13b%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login1837.html	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:40	19406/19406	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:39%20GMT	http://vceit.com/wp/informatics/16i-a13/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a13/index.html	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:40	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:40%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=6B1B91A0833F443896D7997AE53704F2	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexb186.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-a16%2F)
20:18:41	103308/103308	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:14:23%20GMT	http://vceit.com/wp/wp-content/uploads/16s-c03.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16s-c03.png	(from http://vceit.com/wp/informatics/16s-c03/)
20:18:42	2351/2351	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:18:41%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03a-answer%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedb7b3.json	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:41%20GMT	http://vceit.com/wp/?p=1635	C:/My%20Web%20Sites/vceit/vceit.com/wp/index652f.html	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:42	887/887	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16s-c03a-answer/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c03a-answer/feed/index.html	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:43	2635/2635	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:18:42%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03a-answer%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed0636	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:43	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:43%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=83A4D3BE5026ED15B30E661880D488D4	C:/My%20Web%20Sites/vceit/vceit.com/wp/index847f.html	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:44	4604/4604	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:43%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03a-answer%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login651e.html	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:45	19547/19547	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:18:44%20GMT	http://vceit.com/wp/informatics/16s-c03a-answer1/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16s-c03a-answer1/index.html	(from http://vceit.com/wp/informatics/16s-c03a-answer/)
20:18:45	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:18:44%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=1A75E8F911DDE952B86D82D14CB573B5	C:/My%20Web%20Sites/vceit/vceit.com/wp/index5dfb.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16s-c03%2F)
20:18:49	134777/134777	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:11:03%20GMT	http://vceit.com/wp/wp-content/uploads/16i-a13b.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16i-a13b.png	(from http://vceit.com/wp/informatics/16i-a13b/)
20:18:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:18:49%20GMT	http://vceit.com/wp/?p=1600	C:/My%20Web%20Sites/vceit/vceit.com/wp/index497f.html	(from http://vceit.com/wp/informatics/16i-a13/)
20:18:50	871/871	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16i-a13/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-a13/feed/index.html	(from http://vceit.com/wp/informatics/16i-a13/)
